transaction_id,customer_id,transaction_date,total_amount,discount_amount,tax_amount,payment_method,status,channel,created_at
7667,1410,2026-02-13T11:04:36.121952,188.38,36.56,18.84,bank_transfer,refunded,phone,2026-07-06T09:25:46.527977
7668,352,2026-02-07T18:22:14.420122,44.09,7.84,4.41,bank_transfer,completed,mobile,2026-07-06T09:25:46.528027
7669,449,2025-08-01T08:29:14.531873,57.91,3.09,5.79,debit_card,completed,mobile,2026-07-06T09:25:46.528061
7670,27,2025-07-24T14:28:07.746092,137.33,19.88,13.73,paypal,completed,online,2026-07-06T09:25:46.528094
7671,580,2026-01-30T11:00:43.926084,115.46,1.93,11.55,paypal,completed,mobile,2026-07-06T09:25:46.528180
7672,1685,2025-04-20T12:16:10.286504,396.97,55.52,39.7,bank_transfer,completed,in_store,2026-07-06T09:25:46.528256
7673,1626,2025-10-01T06:47:44.182333,208.83,7.76,20.88,bank_transfer,completed,mobile,2026-07-06T09:25:46.528295
7674,1327,2026-04-03T22:12:18.865406,2.9,0.06,0.29,credit_card,completed,in_store,2026-07-06T09:25:46.528331
7675,799,2025-02-17T15:30:21.645327,229.42,35.3,22.94,credit_card,refunded,mobile,2026-07-06T09:25:46.528366
7676,1240,2026-06-14T22:42:28.485645,226.67,24.34,22.67,bank_transfer,completed,online,2026-07-06T09:25:46.528401
7677,1203,2024-09-02T15:01:20.353592,140.47,23.66,14.05,credit_card,completed,mobile,2026-07-06T09:25:46.528435
7678,1702,2025-01-13T15:30:41.821990,66.46,12.15,6.65,paypal,completed,online,2026-07-06T09:25:46.528479
7679,483,2024-09-30T03:33:49.957796,95.0,12.34,9.5,credit_card,completed,mobile,2026-07-06T09:25:46.528514
7680,418,2025-03-31T17:09:49.135878,166.62,11.67,16.66,debit_card,completed,phone,2026-07-06T09:25:46.528547
7681,632,2024-10-16T12:05:28.398715,0.26,0.02,0.03,debit_card,completed,phone,2026-07-06T09:25:46.528581
7682,369,2025-12-30T14:44:34.978200,380.8,41.91,38.08,paypal,completed,online,2026-07-06T09:25:46.528614
7683,236,2024-09-11T21:13:49.435896,101.69,0.72,10.17,paypal,completed,mobile,2026-07-06T09:25:46.528647
7684,1780,2024-10-10T16:57:31.255321,3.77,0.15,0.38,debit_card,completed,phone,2026-07-06T09:25:46.528743
7685,557,2025-12-12T07:47:48.523470,128.49,20.76,12.85,bank_transfer,completed,online,2026-07-06T09:25:46.528798
7686,144,2025-06-21T06:53:04.931916,31.76,5.76,3.18,credit_card,completed,phone,2026-07-06T09:25:46.528840
7687,1105,2024-12-13T04:37:52.300286,104.92,12.8,10.49,paypal,completed,phone,2026-07-06T09:25:46.528876
7688,754,2026-02-02T11:32:16.917738,160.07,6.32,16.01,paypal,completed,online,2026-07-06T09:25:46.528912
7689,61,2024-09-06T05:40:11.376624,134.84,22.48,13.48,debit_card,completed,in_store,2026-07-06T09:25:46.528946
7690,156,2024-12-24T01:39:56.974530,176.37,4.14,17.64,paypal,completed,in_store,2026-07-06T09:25:46.528979
7691,777,2025-07-31T18:35:34.930641,32.72,5.36,3.27,bank_transfer,completed,mobile,2026-07-06T09:25:46.529012
7692,1858,2025-05-23T19:35:39.847211,76.86,6.44,7.69,debit_card,completed,in_store,2026-07-06T09:25:46.529046
7693,1546,2026-01-30T21:35:19.372182,58.92,2.17,5.89,debit_card,completed,in_store,2026-07-06T09:25:46.529094
7694,1048,2025-11-02T07:30:40.975407,174.2,28.94,17.42,paypal,completed,phone,2026-07-06T09:25:46.529152
7695,1459,2024-09-28T02:38:47.276579,215.48,24.48,21.55,paypal,completed,phone,2026-07-06T09:25:46.529188
7696,646,2026-01-16T12:58:10.672625,65.84,5.77,6.58,debit_card,cancelled,mobile,2026-07-06T09:25:46.529222
7697,1245,2024-12-07T10:54:28.382637,63.82,1.52,6.38,bank_transfer,completed,phone,2026-07-06T09:25:46.529333
7698,591,2025-09-17T23:45:02.071555,52.26,9.98,5.23,credit_card,completed,online,2026-07-06T09:25:46.529384
7699,632,2025-02-26T13:03:35.226330,58.62,0.48,5.86,paypal,cancelled,mobile,2026-07-06T09:25:46.529422
7700,1823,2025-03-30T22:33:10.138812,1.26,0.24,0.13,paypal,completed,phone,2026-07-06T09:25:46.529457
7701,43,2026-05-11T18:05:07.712102,32.88,3.27,3.29,debit_card,completed,online,2026-07-06T09:25:46.529625
7702,1384,2025-10-14T13:46:00.466256,43.69,7.56,4.37,paypal,completed,phone,2026-07-06T09:25:46.529693
7703,1914,2024-10-21T12:11:08.302417,33.66,6.25,3.37,paypal,completed,mobile,2026-07-06T09:25:46.529732
7704,1790,2025-03-07T15:59:44.481122,196.6,7.37,19.66,bank_transfer,refunded,in_store,2026-07-06T09:25:46.529792
7705,416,2025-08-27T02:08:02.551391,172.9,32.54,17.29,bank_transfer,completed,phone,2026-07-06T09:25:46.529830
7706,1350,2024-09-25T13:41:31.108225,141.7,12.29,14.17,paypal,completed,mobile,2026-07-06T09:25:46.529866
7707,1453,2024-12-04T20:26:50.351743,73.26,7.53,7.33,debit_card,completed,online,2026-07-06T09:25:46.529961
7708,272,2024-11-09T03:12:34.098173,176.12,7.26,17.61,bank_transfer,completed,mobile,2026-07-06T09:25:46.530021
7709,3,2026-06-09T23:26:05.380887,250.52,41.58,25.05,debit_card,completed,phone,2026-07-06T09:25:46.530060
7710,1235,2026-02-27T21:39:02.594162,164.62,15.93,16.46,bank_transfer,completed,in_store,2026-07-06T09:25:46.530096
7711,721,2026-02-05T21:27:09.233937,146.36,25.09,14.64,credit_card,completed,phone,2026-07-06T09:25:46.530133
7712,1997,2025-05-24T08:19:24.537465,65.7,12.49,6.57,bank_transfer,completed,mobile,2026-07-06T09:25:46.530168
7713,669,2026-03-26T15:30:21.429749,118.03,13.77,11.8,debit_card,completed,phone,2026-07-06T09:25:46.530202
7714,323,2024-12-11T23:13:32.192419,108.68,4.0,10.87,bank_transfer,completed,phone,2026-07-06T09:25:46.530237
7715,1543,2026-05-26T08:20:50.678889,11.15,1.74,1.11,credit_card,completed,phone,2026-07-06T09:25:46.530328
7716,755,2026-06-09T00:42:15.449418,72.32,9.73,7.23,debit_card,completed,mobile,2026-07-06T09:25:46.530380
7717,1945,2025-06-07T13:29:44.178134,25.8,1.74,2.58,bank_transfer,completed,online,2026-07-06T09:25:46.530437
7718,1632,2024-07-25T04:34:15.642185,363.04,36.64,36.3,credit_card,completed,online,2026-07-06T09:25:46.530473
7719,1800,2026-03-20T23:11:07.058075,31.84,5.18,3.18,debit_card,completed,phone,2026-07-06T09:25:46.530515
7720,1967,2025-09-25T20:54:44.720069,200.18,32.76,20.02,credit_card,completed,online,2026-07-06T09:25:46.530549
7721,1703,2024-12-09T03:08:58.646153,22.16,0.94,2.22,debit_card,refunded,in_store,2026-07-06T09:25:46.530583
7722,1439,2025-04-24T08:21:59.017897,152.6,25.4,15.26,credit_card,completed,mobile,2026-07-06T09:25:46.530616
7723,1951,2025-04-20T13:14:40.748367,134.67,4.15,13.47,credit_card,completed,mobile,2026-07-06T09:25:46.531004
7724,497,2024-08-12T01:42:18.711411,32.91,5.2,3.29,paypal,completed,mobile,2026-07-06T09:25:46.531114
7725,1265,2025-06-20T17:21:16.080576,37.77,4.35,3.78,paypal,completed,online,2026-07-06T09:25:46.531170
7726,1270,2026-06-13T10:08:08.045870,473.06,59.27,47.31,bank_transfer,completed,phone,2026-07-06T09:25:46.531209
7727,1687,2026-05-29T05:27:28.832720,377.64,18.4,37.76,bank_transfer,completed,phone,2026-07-06T09:25:46.531246
7728,897,2025-08-21T07:03:37.284514,120.21,11.25,12.02,debit_card,completed,online,2026-07-06T09:25:46.531282
7729,374,2026-02-22T12:29:24.574039,151.1,21.59,15.11,debit_card,completed,phone,2026-07-06T09:25:46.531317
7730,1713,2024-09-07T14:52:05.304883,248.96,37.74,24.9,bank_transfer,completed,in_store,2026-07-06T09:25:46.531351
7731,1043,2025-10-30T12:27:45.893974,44.3,2.31,4.43,bank_transfer,completed,in_store,2026-07-06T09:25:46.531409
7732,318,2025-10-16T19:59:48.411632,33.09,5.95,3.31,credit_card,completed,online,2026-07-06T09:25:46.531486
7733,1730,2026-06-01T05:19:38.468254,55.53,7.51,5.55,paypal,completed,online,2026-07-06T09:25:46.531560
7734,290,2025-08-10T22:48:12.359482,132.87,18.68,13.29,credit_card,completed,online,2026-07-06T09:25:46.531656
7735,10,2024-10-29T11:25:08.476730,9.75,0.02,0.98,paypal,completed,mobile,2026-07-06T09:25:46.531903
7736,1840,2026-05-19T19:13:21.100512,131.93,26.38,13.19,credit_card,completed,online,2026-07-06T09:25:46.531965
7737,1967,2025-08-22T05:15:53.767207,210.85,3.18,21.09,bank_transfer,completed,mobile,2026-07-06T09:25:46.532003
7738,692,2024-09-05T04:00:42.875438,334.99,1.42,33.5,credit_card,cancelled,in_store,2026-07-06T09:25:46.532039
7739,1778,2026-03-11T22:10:43.868407,127.11,8.64,12.71,paypal,completed,mobile,2026-07-06T09:25:46.532073
7740,1210,2024-12-06T20:58:45.262795,87.25,14.41,8.72,debit_card,completed,online,2026-07-06T09:25:46.532122
7741,2000,2026-05-07T14:35:04.139370,22.99,2.39,2.3,paypal,completed,online,2026-07-06T09:25:46.532217
7742,1381,2025-02-25T00:03:26.373950,238.58,19.53,23.86,bank_transfer,completed,phone,2026-07-06T09:25:46.532302
7743,120,2025-05-25T02:03:56.432418,248.25,13.55,24.83,paypal,cancelled,online,2026-07-06T09:25:46.532362
7744,877,2025-10-03T13:39:04.091205,433.55,56.78,43.36,debit_card,completed,online,2026-07-06T09:25:46.532485
7745,1844,2025-02-12T12:47:37.589945,32.69,0.09,3.27,paypal,completed,in_store,2026-07-06T09:25:46.532645
7746,842,2025-10-15T08:53:12.566474,11.93,0.58,1.19,debit_card,completed,in_store,2026-07-06T09:25:46.532697
7747,669,2025-02-26T00:19:33.754022,137.81,3.37,13.78,debit_card,completed,mobile,2026-07-06T09:25:46.532734
7748,884,2024-07-13T21:00:31.595220,112.1,1.88,11.21,debit_card,completed,online,2026-07-06T09:25:46.532770
7749,580,2024-08-01T19:11:11.097860,751.0,17.82,75.1,paypal,completed,phone,2026-07-06T09:25:46.532805
7750,981,2025-07-13T01:03:42.529182,259.33,14.25,25.93,credit_card,completed,mobile,2026-07-06T09:25:46.532839
7751,1623,2025-03-15T10:53:21.078811,173.1,21.46,17.31,credit_card,completed,mobile,2026-07-06T09:25:46.532872
7752,1925,2025-11-18T01:30:33.957522,267.61,34.73,26.76,paypal,completed,in_store,2026-07-06T09:25:46.532905
7753,1129,2025-01-15T13:54:05.772392,173.35,29.09,17.34,paypal,completed,online,2026-07-06T09:25:46.532938
7754,585,2024-10-11T03:34:14.822902,262.86,2.8,26.29,bank_transfer,completed,mobile,2026-07-06T09:25:46.533019
7755,1823,2026-06-13T21:11:34.857188,217.8,16.15,21.78,paypal,completed,phone,2026-07-06T09:25:46.533086
7756,31,2025-03-06T15:37:47.717470,106.81,10.9,10.68,credit_card,completed,online,2026-07-06T09:25:46.533264
7757,1420,2026-01-19T01:25:44.070163,115.78,19.66,11.58,debit_card,completed,mobile,2026-07-06T09:25:46.533346
7758,1674,2025-10-12T11:25:13.998876,250.8,20.02,25.08,bank_transfer,completed,mobile,2026-07-06T09:25:46.533388
7759,1195,2024-10-31T13:10:57.728554,90.49,7.19,9.05,debit_card,completed,in_store,2026-07-06T09:25:46.533424
7760,1406,2025-06-13T20:35:28.992874,306.98,31.47,30.7,bank_transfer,refunded,online,2026-07-06T09:25:46.533459
7761,1955,2026-05-22T08:47:13.683224,288.38,11.46,28.84,debit_card,completed,phone,2026-07-06T09:25:46.533494
7762,182,2026-01-07T08:35:07.824265,206.26,14.36,20.63,credit_card,completed,in_store,2026-07-06T09:25:46.533725
7763,1285,2026-05-13T07:33:27.970278,96.46,19.13,9.65,credit_card,completed,mobile,2026-07-06T09:25:46.533821
7764,1443,2025-11-10T22:11:22.061964,426.05,18.37,42.61,credit_card,completed,mobile,2026-07-06T09:25:46.533880
7765,190,2026-04-06T11:32:54.855392,55.89,9.9,5.59,paypal,completed,online,2026-07-06T09:25:46.533974
7766,782,2024-11-12T07:38:42.806222,48.04,2.84,4.8,bank_transfer,completed,in_store,2026-07-06T09:25:46.534080
7767,846,2024-12-20T22:55:22.654552,23.79,1.56,2.38,debit_card,completed,online,2026-07-06T09:25:46.534162
7768,1210,2025-07-10T02:19:32.949820,214.52,39.89,21.45,bank_transfer,completed,mobile,2026-07-06T09:25:46.534202
7769,126,2024-10-03T20:31:07.515902,42.5,3.06,4.25,paypal,completed,in_store,2026-07-06T09:25:46.534237
7770,1290,2026-04-24T22:03:02.463667,14.03,0.24,1.4,credit_card,completed,phone,2026-07-06T09:25:46.534280
7771,145,2025-01-18T12:10:09.178046,224.46,38.56,22.45,bank_transfer,completed,online,2026-07-06T09:25:46.534314
7772,1140,2025-03-27T18:51:02.319865,73.59,10.65,7.36,paypal,completed,in_store,2026-07-06T09:25:46.534348
7773,1868,2026-04-01T07:59:59.377366,238.58,25.69,23.86,debit_card,completed,online,2026-07-06T09:25:46.534386
7774,260,2026-06-26T10:17:38.097570,401.33,41.92,40.13,paypal,completed,online,2026-07-06T09:25:46.534475
7775,1176,2024-09-04T17:59:40.876353,107.58,11.5,10.76,bank_transfer,completed,mobile,2026-07-06T09:25:46.535003
7776,525,2026-03-15T19:27:47.176577,227.63,11.58,22.76,credit_card,completed,phone,2026-07-06T09:25:46.535082
7777,1021,2025-01-18T01:57:35.712970,23.0,4.25,2.3,bank_transfer,completed,mobile,2026-07-06T09:25:46.535120
7778,402,2025-09-19T01:19:19.909760,227.48,18.65,22.75,bank_transfer,completed,online,2026-07-06T09:25:46.535157
7779,1984,2025-03-13T10:24:26.055739,78.68,14.95,7.87,paypal,completed,in_store,2026-07-06T09:25:46.535192
7780,1436,2025-10-23T20:48:39.295514,455.9,43.5,45.59,debit_card,completed,online,2026-07-06T09:25:46.535225
7781,899,2024-08-25T19:40:28.272955,337.04,1.93,33.7,credit_card,completed,phone,2026-07-06T09:25:46.535258
7782,1888,2025-01-11T12:56:19.841278,82.61,13.61,8.26,bank_transfer,completed,phone,2026-07-06T09:25:46.535291
7783,1626,2026-01-04T11:23:54.778278,21.61,3.01,2.16,paypal,completed,mobile,2026-07-06T09:25:46.535324
7784,513,2024-12-31T05:33:52.945860,277.06,28.46,27.71,credit_card,completed,in_store,2026-07-06T09:25:46.535358
7785,1901,2025-01-13T00:19:30.365225,98.5,15.35,9.85,paypal,completed,online,2026-07-06T09:25:46.535391
7786,1704,2025-02-27T19:52:00.865956,263.14,42.31,26.31,bank_transfer,completed,in_store,2026-07-06T09:25:46.535424
7787,570,2025-03-06T15:11:18.053223,72.7,13.19,7.27,credit_card,completed,in_store,2026-07-06T09:25:46.535457
7788,195,2024-07-08T07:48:54.945436,75.39,6.33,7.54,paypal,completed,online,2026-07-06T09:25:46.535490
7789,288,2024-10-05T07:19:47.025479,531.78,87.44,53.18,credit_card,refunded,online,2026-07-06T09:25:46.535523
7790,37,2024-10-17T20:17:43.404412,16.57,2.28,1.66,paypal,completed,mobile,2026-07-06T09:25:46.535558
7791,1005,2024-08-28T12:38:29.736175,217.36,24.77,21.74,debit_card,completed,phone,2026-07-06T09:25:46.535591
7792,695,2025-09-29T16:04:29.161630,30.21,4.36,3.02,debit_card,completed,phone,2026-07-06T09:25:46.535700
7793,1459,2025-11-19T13:28:32.676778,12.21,0.07,1.22,debit_card,completed,in_store,2026-07-06T09:25:46.535751
7794,856,2025-07-21T15:57:56.864412,115.02,19.33,11.5,credit_card,completed,mobile,2026-07-06T09:25:46.535789
7795,419,2026-06-07T06:43:59.007672,209.05,34.25,20.91,paypal,refunded,mobile,2026-07-06T09:25:46.535854
7796,1723,2025-02-07T19:23:50.385870,134.72,23.55,13.47,bank_transfer,completed,mobile,2026-07-06T09:25:46.535930
7797,1416,2024-09-17T01:22:56.002316,21.02,3.65,2.1,credit_card,completed,mobile,2026-07-06T09:25:46.535968
7798,1158,2024-09-01T13:11:12.425384,37.08,4.32,3.71,debit_card,completed,online,2026-07-06T09:25:46.536053
7799,1004,2026-06-15T20:48:48.070570,49.39,0.47,4.94,bank_transfer,completed,in_store,2026-07-06T09:25:46.536147
7800,1345,2026-06-06T21:51:39.840962,269.1,49.51,26.91,credit_card,completed,in_store,2026-07-06T09:25:46.536187
7801,682,2026-04-06T19:27:42.870064,6.5,0.44,0.65,credit_card,completed,in_store,2026-07-06T09:25:46.536264
7802,1378,2024-12-31T21:56:15.828510,89.7,8.76,8.97,credit_card,completed,online,2026-07-06T09:25:46.536327
7803,1507,2025-08-14T08:39:59.757903,23.15,4.25,2.31,credit_card,completed,mobile,2026-07-06T09:25:46.536367
7804,1593,2025-07-21T01:19:29.014826,75.36,12.94,7.54,credit_card,completed,mobile,2026-07-06T09:25:46.536403
7805,547,2025-12-08T08:59:20.578018,219.39,18.43,21.94,debit_card,completed,phone,2026-07-06T09:25:46.536438
7806,163,2024-07-23T07:10:24.981717,132.56,25.15,13.26,bank_transfer,completed,phone,2026-07-06T09:25:46.536472
7807,973,2025-08-23T06:37:57.938834,460.51,61.87,46.05,credit_card,completed,phone,2026-07-06T09:25:46.536506
7808,1467,2024-10-24T22:50:50.283708,57.47,6.87,5.75,paypal,refunded,mobile,2026-07-06T09:25:46.536540
7809,733,2026-05-10T16:38:48.727605,175.16,21.82,17.52,paypal,completed,phone,2026-07-06T09:25:46.536574
7810,181,2024-10-24T14:35:49.987254,388.81,42.32,38.88,paypal,completed,mobile,2026-07-06T09:25:46.536680
7811,1629,2024-08-03T19:50:50.283953,44.73,7.45,4.47,bank_transfer,completed,phone,2026-07-06T09:25:46.536729
7812,1093,2025-12-12T00:27:16.264490,5.41,0.04,0.54,bank_transfer,completed,in_store,2026-07-06T09:25:46.536767
7813,544,2026-05-10T22:46:33.012011,6.27,0.54,0.63,paypal,completed,online,2026-07-06T09:25:46.536802
7814,1780,2026-04-07T12:33:31.755298,117.62,22.41,11.76,bank_transfer,completed,in_store,2026-07-06T09:25:46.536860
7815,1817,2026-02-17T04:08:33.613841,299.2,6.07,29.92,credit_card,refunded,mobile,2026-07-06T09:25:46.536896
7816,1887,2025-05-13T15:01:24.957639,111.84,1.39,11.18,paypal,completed,online,2026-07-06T09:25:46.536930
7817,208,2026-05-05T17:42:51.477875,53.25,1.79,5.33,debit_card,completed,in_store,2026-07-06T09:25:46.536964
7818,1531,2025-09-11T10:42:56.964180,35.7,7.03,3.57,debit_card,completed,online,2026-07-06T09:25:46.536998
7819,600,2024-08-08T05:50:13.302987,411.42,25.56,41.14,bank_transfer,completed,phone,2026-07-06T09:25:46.537031
7820,402,2026-02-09T08:44:07.492903,114.2,15.7,11.42,paypal,completed,mobile,2026-07-06T09:25:46.537065
7821,987,2026-02-23T00:23:29.331155,36.44,4.83,3.64,debit_card,completed,online,2026-07-06T09:25:46.537231
7822,608,2025-04-26T22:08:43.387388,41.54,2.65,4.15,paypal,completed,in_store,2026-07-06T09:25:46.537308
7823,1560,2025-07-28T10:20:28.649558,244.05,12.15,24.41,debit_card,completed,online,2026-07-06T09:25:46.537350
7824,607,2025-11-26T20:50:19.251397,300.68,35.71,30.07,bank_transfer,completed,online,2026-07-06T09:25:46.537387
7825,1363,2024-10-29T23:44:50.401306,100.17,16.07,10.02,debit_card,completed,phone,2026-07-06T09:25:46.537423
7826,1271,2024-11-03T04:12:00.365505,125.3,0.07,12.53,credit_card,completed,in_store,2026-07-06T09:25:46.537459
7827,954,2025-12-04T17:16:58.674741,75.82,6.36,7.58,credit_card,completed,in_store,2026-07-06T09:25:46.537493
7828,442,2025-05-29T10:27:28.230940,18.85,2.84,1.89,paypal,completed,mobile,2026-07-06T09:25:46.537655
7829,273,2024-08-19T00:12:06.041374,57.52,7.97,5.75,credit_card,completed,online,2026-07-06T09:25:46.537697
7830,930,2026-05-16T11:03:45.045805,23.06,0.12,2.31,paypal,completed,online,2026-07-06T09:25:46.537735
7831,610,2025-11-04T13:59:17.635265,244.56,37.43,24.46,paypal,completed,phone,2026-07-06T09:25:46.537787
7832,783,2025-09-15T23:39:40.793392,286.02,47.67,28.6,debit_card,completed,in_store,2026-07-06T09:25:46.537890
7833,1018,2026-06-27T22:45:45.140662,194.78,34.9,19.48,paypal,completed,mobile,2026-07-06T09:25:46.537944
7834,654,2025-06-22T04:02:45.067832,3.3,0.07,0.33,debit_card,completed,mobile,2026-07-06T09:25:46.537999
7835,398,2024-12-14T15:05:26.146409,124.67,0.55,12.47,bank_transfer,completed,mobile,2026-07-06T09:25:46.538035
7836,1439,2025-11-22T12:44:42.101428,154.11,21.85,15.41,credit_card,cancelled,phone,2026-07-06T09:25:46.538070
7837,444,2025-02-05T09:46:44.942929,30.64,4.12,3.06,debit_card,completed,in_store,2026-07-06T09:25:46.538104
7838,1702,2025-10-30T00:12:57.705486,109.91,13.36,10.99,debit_card,completed,phone,2026-07-06T09:25:46.538138
7839,749,2024-11-18T06:16:43.490894,332.69,32.05,33.27,bank_transfer,completed,in_store,2026-07-06T09:25:46.538172
7840,1117,2025-11-04T05:11:19.901981,411.21,31.91,41.12,paypal,completed,mobile,2026-07-06T09:25:46.538268
7841,602,2025-09-15T12:20:23.154141,48.71,9.43,4.87,paypal,completed,online,2026-07-06T09:25:46.538321
7842,976,2025-09-10T18:58:13.589305,327.73,28.93,32.77,paypal,completed,in_store,2026-07-06T09:25:46.538360
7843,900,2025-12-21T16:35:16.680166,113.14,15.31,11.31,paypal,completed,in_store,2026-07-06T09:25:46.538395
7844,1192,2024-10-16T23:57:47.536924,68.52,10.63,6.85,debit_card,completed,phone,2026-07-06T09:25:46.538430
7845,1103,2024-12-11T17:01:35.124166,125.84,6.68,12.58,debit_card,completed,in_store,2026-07-06T09:25:46.538530
7846,376,2025-03-05T17:40:08.325031,14.34,0.99,1.43,bank_transfer,cancelled,mobile,2026-07-06T09:25:46.538592
7847,957,2024-11-20T21:39:43.426250,59.23,1.02,5.92,bank_transfer,completed,mobile,2026-07-06T09:25:46.538629
7848,561,2024-09-30T05:31:19.456242,45.08,5.65,4.51,paypal,completed,phone,2026-07-06T09:25:46.538663
7849,912,2025-03-09T21:18:44.487022,164.11,14.48,16.41,bank_transfer,completed,phone,2026-07-06T09:25:46.538697
7850,1985,2025-01-06T08:18:45.038298,161.35,2.5,16.14,credit_card,completed,phone,2026-07-06T09:25:46.538731
7851,1955,2026-07-03T09:04:50.225866,287.15,57.31,28.71,debit_card,completed,phone,2026-07-06T09:25:46.538765
7852,1367,2025-05-17T05:25:02.673092,519.3,90.87,51.93,bank_transfer,completed,in_store,2026-07-06T09:25:46.538875
